tile,assignment_id,Class,dataset,rscore,rscore2,Rscore,x,y,farea,fprop,cntry,year,label_group,usage,label,image
GH0384531,,,v1.3.0,,,,-1.9485,7.9125,,0.145746971,GH,2018,3,validate,3cl/v1-3/labels/GH0384531_2018-12.tif,3cl/v1-3/images/GH0384531_2018-12.tif
GH0384577,,,v1.3.0,,,,-1.7185,7.9125,,0.170101244,GH,2018,3,validate,3cl/v1-3/labels/GH0384577_2018-12.tif,3cl/v1-3/images/GH0384577_2018-12.tif
GH0384601,,,v1.3.0,,,,-1.5985,7.9125,,0.105110013,GH,2018,3,validate,3cl/v1-3/labels/GH0384601_2018-12.tif,3cl/v1-3/images/GH0384601_2018-12.tif
GH0385235,,,v1.3.0,,,,-1.8285,7.9075,,0.041334503,GH,2018,3,validate,3cl/v1-3/labels/GH0385235_2018-12.tif,3cl/v1-3/images/GH0385235_2018-12.tif
GH0385273,,,v1.3.0,,,,-1.6385,7.9075,,0.208705357,GH,2018,3,validate,3cl/v1-3/labels/GH0385273_2018-12.tif,3cl/v1-3/images/GH0385273_2018-12.tif
GH0385286,,,v1.3.0,,,,-1.5735,7.9075,,0.321029974,GH,2018,3,validate,3cl/v1-3/labels/GH0385286_2018-12.tif,3cl/v1-3/images/GH0385286_2018-12.tif
GH0385544,,,v1.3.0,,,,-0.2835,7.9075,,0.061722736,GH,2018,3,validate,3cl/v1-3/labels/GH0385544_2018-12.tif,3cl/v1-3/images/GH0385544_2018-12.tif
GH0385780,,,v1.3.0,,,,-2.5085,7.9025,,0.057955995,GH,2018,3,validate,3cl/v1-3/labels/GH0385780_2018-12.tif,3cl/v1-3/images/GH0385780_2018-12.tif
GH0385913,,,v1.3.0,,,,-1.8435,7.9025,,0.019850128,GH,2018,3,validate,3cl/v1-3/labels/GH0385913_2018-12.tif,3cl/v1-3/images/GH0385913_2018-12.tif
GH0386007,,,v1.3.0,,,,-1.3735,7.9025,,0.006138393,GH,2018,3,train,3cl/v1-3/labels/GH0386007_2018-12.tif,3cl/v1-3/images/GH0386007_2018-12.tif
GH0386447,,,v1.3.0,,,,-2.5785,7.8975,,0.066266741,GH,2018,3,train,3cl/v1-3/labels/GH0386447_2018-12.tif,3cl/v1-3/images/GH0386447_2018-12.tif
GH0386561,,,v1.3.0,,,,-2.0085,7.8975,,0.242087851,GH,2018,3,train,3cl/v1-3/labels/GH0386561_2018-12.tif,3cl/v1-3/images/GH0386561_2018-12.tif
GH0386603,,,v1.3.0,,,,-1.7985,7.8975,,0.059371014,GH,2018,3,train,3cl/v1-3/labels/GH0386603_2018-12.tif,3cl/v1-3/images/GH0386603_2018-12.tif
GH0386684,,,v1.3.0,,,,-1.3935,7.8975,,0.032625159,GH,2018,3,train,3cl/v1-3/labels/GH0386684_2018-12.tif,3cl/v1-3/images/GH0386684_2018-12.tif
GH0386689,,,v1.3.0,,,,-1.3685,7.8975,,0.151207749,GH,2018,3,train,3cl/v1-3/labels/GH0386689_2018-12.tif,3cl/v1-3/images/GH0386689_2018-12.tif
GH0386900,,,v1.3.0,,,,-0.3135,7.8975,,0.000378667,GH,2018,3,train,3cl/v1-3/labels/GH0386900_2018-12.tif,3cl/v1-3/images/GH0386900_2018-12.tif
GH0387273,,,v1.3.0,,,,-1.8535,7.8925,,0.45701132,GH,2018,3,train,3cl/v1-3/labels/GH0387273_2018-12.tif,3cl/v1-3/images/GH0387273_2018-12.tif
GH0387367,,,v1.3.0,,,,-1.3835,7.8925,,0.057198661,GH,2018,3,train,3cl/v1-3/labels/GH0387367_2018-12.tif,3cl/v1-3/images/GH0387367_2018-12.tif
GH0388124,,,v1.3.0,,,,-1.0035,7.8875,,0.103993941,GH,2018,3,train,3cl/v1-3/labels/GH0388124_2018-12.tif,3cl/v1-3/images/GH0388124_2018-12.tif
GH0388485,,,v1.3.0,,,,-2.6035,7.8825,,0.013213489,GH,2018,3,train,3cl/v1-3/labels/GH0388485_2018-12.tif,3cl/v1-3/images/GH0388485_2018-12.tif
GH0388544,,,v1.3.0,,,,-2.3085,7.8825,,0.026247608,GH,2018,3,train,3cl/v1-3/labels/GH0388544_2018-12.tif,3cl/v1-3/images/GH0388544_2018-12.tif
GH0388744,,,v1.3.0,,,,-1.3085,7.8825,,0.080556441,GH,2018,3,train,3cl/v1-3/labels/GH0388744_2018-12.tif,3cl/v1-3/images/GH0388744_2018-12.tif
GH0389161,,,v1.3.0,,,,-2.6285,7.8775,,0.029775191,GH,2018,3,train,3cl/v1-3/labels/GH0389161_2018-12.tif,3cl/v1-3/images/GH0389161_2018-12.tif
GH0389177,,,v1.3.0,,,,-2.5485,7.8775,,0.047193878,GH,2018,3,train,3cl/v1-3/labels/GH0389177_2018-12.tif,3cl/v1-3/images/GH0389177_2018-12.tif
GH0389297,,,v1.3.0,,,,-1.9485,7.8775,,0.173947704,GH,2018,3,train,3cl/v1-3/labels/GH0389297_2018-12.tif,3cl/v1-3/images/GH0389297_2018-12.tif
GH0389310,,,v1.3.0,,,,-1.8835,7.8775,,0.057617188,GH,2018,3,train,3cl/v1-3/labels/GH0389310_2018-12.tif,3cl/v1-3/images/GH0389310_2018-12.tif
GH0389311,,,v1.3.0,,,,-1.8785,7.8775,,0.103117028,GH,2018,3,train,3cl/v1-3/labels/GH0389311_2018-12.tif,3cl/v1-3/images/GH0389311_2018-12.tif
GH0389794,,,v1.3.0,,,,0.5365,7.8775,,0.034378986,GH,2018,3,train,3cl/v1-3/labels/GH0389794_2018-12.tif,3cl/v1-3/images/GH0389794_2018-12.tif
GH0390368,,,v1.3.0,,,,-0.0035,7.8725,,0.220404177,GH,2018,3,train,3cl/v1-3/labels/GH0390368_2018-12.tif,3cl/v1-3/images/GH0390368_2018-12.tif
GH0390410,,,v1.3.0,,,,0.2065,7.8725,,0.033502073,GH,2018,3,train,3cl/v1-3/labels/GH0390410_2018-12.tif,3cl/v1-3/images/GH0390410_2018-12.tif
GH0390443,,,v1.3.0,,,,0.3715,7.8725,,0.246970663,GH,2018,3,train,3cl/v1-3/labels/GH0390443_2018-12.tif,3cl/v1-3/images/GH0390443_2018-12.tif
GH0390447,,,v1.3.0,,,,0.3915,7.8725,,0.008430325,GH,2018,3,train,3cl/v1-3/labels/GH0390447_2018-12.tif,3cl/v1-3/images/GH0390447_2018-12.tif
GH0390631,,,v1.3.0,,,,-2.0985,7.8675,,0.376933195,GH,2018,3,train,3cl/v1-3/labels/GH0390631_2018-12.tif,3cl/v1-3/images/GH0390631_2018-12.tif
GH0390974,,,v1.3.0,,,,-0.3835,7.8675,,0.482601244,GH,2018,3,train,3cl/v1-3/labels/GH0390974_2018-12.tif,3cl/v1-3/images/GH0390974_2018-12.tif
GH0391124,,,v1.3.0,,,,0.3665,7.8675,,0.322783801,GH,2018,3,train,3cl/v1-3/labels/GH0391124_2018-12.tif,3cl/v1-3/images/GH0391124_2018-12.tif
GH0391173,,,v1.3.0,,,,0.6115,7.8675,,0.010263871,GH,2018,3,train,3cl/v1-3/labels/GH0391173_2018-12.tif,3cl/v1-3/images/GH0391173_2018-12.tif
GH0391677,,,v1.3.0,,,,-0.2835,7.8625,,0.055444834,GH,2018,3,train,3cl/v1-3/labels/GH0391677_2018-12.tif,3cl/v1-3/images/GH0391677_2018-12.tif
GH0391795,,,v1.3.0,,,,0.3065,7.8625,,0.259307239,GH,2018,3,train,3cl/v1-3/labels/GH0391795_2018-12.tif,3cl/v1-3/images/GH0391795_2018-12.tif
GH0391808,,,v1.3.0,,,,0.3715,7.8625,,0.220723055,GH,2018,3,train,3cl/v1-3/labels/GH0391808_2018-12.tif,3cl/v1-3/images/GH0391808_2018-12.tif
GH0392100,,,v1.3.0,,,,-1.5885,7.8575,,0.066545759,GH,2018,3,train,3cl/v1-3/labels/GH0392100_2018-12.tif,3cl/v1-3/images/GH0392100_2018-12.tif
GH0392104,,,v1.3.0,,,,-1.5685,7.8575,,0.025629783,GH,2018,3,train,3cl/v1-3/labels/GH0392104_2018-12.tif,3cl/v1-3/images/GH0392104_2018-12.tif
GH0392135,,,v1.3.0,,,,-1.4135,7.8575,,0.08719308,GH,2018,3,validate,3cl/v1-3/labels/GH0392135_2018-12.tif,3cl/v1-3/images/GH0392135_2018-12.tif
GH0392719,,,v1.3.0,,,,-1.9135,7.8525,,0.331214126,GH,2018,3,validate,3cl/v1-3/labels/GH0392719_2018-12.tif,3cl/v1-3/images/GH0392719_2018-12.tif
GH0393053,,,v1.3.0,,,,-0.2435,7.8525,,0.036810427,GH,2018,3,validate,3cl/v1-3/labels/GH0393053_2018-12.tif,3cl/v1-3/images/GH0393053_2018-12.tif
GH0393111,,,v1.3.0,,,,0.0465,7.8525,,0.00526148,GH,2018,3,train,3cl/v1-3/labels/GH0393111_2018-12.tif,3cl/v1-3/images/GH0393111_2018-12.tif
GH0393211,,,v1.3.0,,,,0.5465,7.8525,,0.085618622,GH,2018,3,train,3cl/v1-3/labels/GH0393211_2018-12.tif,3cl/v1-3/images/GH0393211_2018-12.tif
GH0393399,,,v1.3.0,,,,-1.9385,7.8475,,0.212830835,GH,2018,3,train,3cl/v1-3/labels/GH0393399_2018-12.tif,3cl/v1-3/images/GH0393399_2018-12.tif
GH0393404,,,v1.3.0,,,,-1.9135,7.8475,,0.331453284,GH,2018,3,train,3cl/v1-3/labels/GH0393404_2018-12.tif,3cl/v1-3/images/GH0393404_2018-12.tif
GH0393530,,,v1.3.0,,,,-1.2835,7.8475,,0.076889349,GH,2018,3,train,3cl/v1-3/labels/GH0393530_2018-12.tif,3cl/v1-3/images/GH0393530_2018-12.tif
GH0394059,,,v1.3.0,,,,-2.0635,7.8425,,0.275450415,GH,2018,3,train,3cl/v1-3/labels/GH0394059_2018-12.tif,3cl/v1-3/images/GH0394059_2018-12.tif
GH0394061,,,v1.3.0,,,,-2.0535,7.8425,,0.594168527,GH,2018,3,train,3cl/v1-3/labels/GH0394061_2018-12.tif,3cl/v1-3/images/GH0394061_2018-12.tif
GH0394416,,,v1.3.0,,,,-0.2785,7.8425,,0.220962213,GH,2018,3,train,3cl/v1-3/labels/GH0394416_2018-12.tif,3cl/v1-3/images/GH0394416_2018-12.tif
GH0394862,,,v1.3.0,,,,-1.4835,7.8375,,0.054109534,GH,2018,3,train,3cl/v1-3/labels/GH0394862_2018-12.tif,3cl/v1-3/images/GH0394862_2018-12.tif
GH0395117,,,v1.3.0,,,,-0.2085,7.8375,,0.132932079,GH,2018,3,train,3cl/v1-3/labels/GH0395117_2018-12.tif,3cl/v1-3/images/GH0395117_2018-12.tif
GH0395237,,,v1.3.0,,,,0.3915,7.8375,,0.096938776,GH,2018,3,validate,3cl/v1-3/labels/GH0395237_2018-12.tif,3cl/v1-3/images/GH0395237_2018-12.tif
GH0395385,,,v1.3.0,,,,-2.3085,7.8325,,0.147341358,GH,2018,3,validate,3cl/v1-3/labels/GH0395385_2018-12.tif,3cl/v1-3/images/GH0395385_2018-12.tif
GH0395546,,,v1.3.0,,,,-1.5035,7.8325,,0.068020568,GH,2018,3,validate,3cl/v1-3/labels/GH0395546_2018-12.tif,3cl/v1-3/images/GH0395546_2018-12.tif
GH0395854,,,v1.3.0,,,,0.0365,7.8325,,0.199079241,GH,2018,3,validate,3cl/v1-3/labels/GH0395854_2018-12.tif,3cl/v1-3/images/GH0395854_2018-12.tif
GH0395979,,,v1.3.0,,,,-2.7835,7.8275,,0.040955835,GH,2018,3,validate,3cl/v1-3/labels/GH0395979_2018-12.tif,3cl/v1-3/images/GH0395979_2018-12.tif
GH0396240,,,v1.3.0,,,,-1.4785,7.8275,,0.064054528,GH,2018,3,validate,3cl/v1-3/labels/GH0396240_2018-12.tif,3cl/v1-3/images/GH0396240_2018-12.tif
GH0396409,,,v1.3.0,,,,-0.6335,7.8275,,0.050442443,GH,2018,3,validate,3cl/v1-3/labels/GH0396409_2018-12.tif,3cl/v1-3/images/GH0396409_2018-12.tif
GH0397180,,,v1.3.0,,,,-0.2235,7.8225,,0.151446907,GH,2018,3,validate,3cl/v1-3/labels/GH0397180_2018-12.tif,3cl/v1-3/images/GH0397180_2018-12.tif
GH0397361,,,v1.3.0,,,,-2.7635,7.8175,,0.130361129,GH,2018,3,validate,3cl/v1-3/labels/GH0397361_2018-12.tif,3cl/v1-3/images/GH0397361_2018-12.tif
GH0397908,,,v1.3.0,,,,-0.0285,7.8175,,0.100067761,GH,2018,3,validate,3cl/v1-3/labels/GH0397908_2018-12.tif,3cl/v1-3/images/GH0397908_2018-12.tif
GH0398215,,,v1.3.0,,,,-1.9385,7.8125,,0.176419005,GH,2018,3,validate,3cl/v1-3/labels/GH0398215_2018-12.tif,3cl/v1-3/images/GH0398215_2018-12.tif
GH0398231,,,v1.3.0,,,,-1.8585,7.8125,,0.196049904,GH,2018,3,validate,3cl/v1-3/labels/GH0398231_2018-12.tif,3cl/v1-3/images/GH0398231_2018-12.tif
GH0398565,,,v1.3.0,,,,-0.1885,7.8125,,0.138552296,GH,2018,3,train,3cl/v1-3/labels/GH0398565_2018-12.tif,3cl/v1-3/images/GH0398565_2018-12.tif
GH0398592,,,v1.3.0,,,,-0.0535,7.8125,,0.049166932,GH,2018,3,train,3cl/v1-3/labels/GH0398592_2018-12.tif,3cl/v1-3/images/GH0398592_2018-12.tif
GH0398700,,,v1.3.0,,,,0.4865,7.8125,,0.039859694,GH,2018,3,train,3cl/v1-3/labels/GH0398700_2018-12.tif,3cl/v1-3/images/GH0398700_2018-12.tif
GH0398791,,,v1.3.0,,,,-2.4985,7.8075,,0.243801818,GH,2018,3,train,3cl/v1-3/labels/GH0398791_2018-12.tif,3cl/v1-3/images/GH0398791_2018-12.tif
GH0398918,,,v1.3.0,,,,-1.8635,7.8075,,0.155711894,GH,2018,3,train,3cl/v1-3/labels/GH0398918_2018-12.tif,3cl/v1-3/images/GH0398918_2018-12.tif
GH0398955,,,v1.3.0,,,,-1.6785,7.8075,,0.378368144,GH,2018,3,train,3cl/v1-3/labels/GH0398955_2018-12.tif,3cl/v1-3/images/GH0398955_2018-12.tif
GH0399024,,,v1.3.0,,,,-1.3335,7.8075,,0.002391582,GH,2018,3,train,3cl/v1-3/labels/GH0399024_2018-12.tif,3cl/v1-3/images/GH0399024_2018-12.tif
GH0399029,,,v1.3.0,,,,-1.3085,7.8075,,0.238540338,GH,2018,3,train,3cl/v1-3/labels/GH0399029_2018-12.tif,3cl/v1-3/images/GH0399029_2018-12.tif
GH0399251,,,v1.3.0,,,,-0.1985,7.8075,,0.113958865,GH,2018,3,train,3cl/v1-3/labels/GH0399251_2018-12.tif,3cl/v1-3/images/GH0399251_2018-12.tif
GH0399460,,,v1.3.0,,,,-2.5985,7.8025,,0.08468192,GH,2018,3,train,3cl/v1-3/labels/GH0399460_2018-12.tif,3cl/v1-3/images/GH0399460_2018-12.tif
GH0399534,,,v1.3.0,,,,-2.2285,7.8025,,0.431361607,GH,2018,3,train,3cl/v1-3/labels/GH0399534_2018-12.tif,3cl/v1-3/images/GH0399534_2018-12.tif
GH0399583,,,v1.3.0,,,,-1.9835,7.8025,,0.239696269,GH,2018,3,train,3cl/v1-3/labels/GH0399583_2018-12.tif,3cl/v1-3/images/GH0399583_2018-12.tif
GH0399886,,,v1.3.0,,,,-0.4685,7.8025,,0.095483897,GH,2018,3,train,3cl/v1-3/labels/GH0399886_2018-12.tif,3cl/v1-3/images/GH0399886_2018-12.tif
GH0399904,,,v1.3.0,,,,-0.3785,7.8025,,0.100187341,GH,2018,3,validate,3cl/v1-3/labels/GH0399904_2018-12.tif,3cl/v1-3/images/GH0399904_2018-12.tif
GH0400297,,,v1.3.0,,,,-1.8585,7.7975,,0.101183833,GH,2018,3,validate,3cl/v1-3/labels/GH0400297_2018-12.tif,3cl/v1-3/images/GH0400297_2018-12.tif
GH0400573,,,v1.3.0,,,,-0.4785,7.7975,,0.079201212,GH,2018,3,validate,3cl/v1-3/labels/GH0400573_2018-12.tif,3cl/v1-3/images/GH0400573_2018-12.tif
GH0400599,,,v1.3.0,,,,-0.3485,7.7975,,0.064931441,GH,2018,3,train,3cl/v1-3/labels/GH0400599_2018-12.tif,3cl/v1-3/images/GH0400599_2018-12.tif
GH0400604,,,v1.3.0,,,,-0.3235,7.7975,,0.08332669,GH,2018,3,train,3cl/v1-3/labels/GH0400604_2018-12.tif,3cl/v1-3/images/GH0400604_2018-12.tif
GH0400619,,,v1.3.0,,,,-0.2485,7.7975,,0.106485172,GH,2018,3,train,3cl/v1-3/labels/GH0400619_2018-12.tif,3cl/v1-3/images/GH0400619_2018-12.tif
GH0400732,,,v1.3.0,,,,0.3165,7.7975,,0.053491709,GH,2018,3,train,3cl/v1-3/labels/GH0400732_2018-12.tif,3cl/v1-3/images/GH0400732_2018-12.tif
GH0400905,,,v1.3.0,,,,-2.2685,7.7925,,0.012396365,GH,2018,3,train,3cl/v1-3/labels/GH0400905_2018-12.tif,3cl/v1-3/images/GH0400905_2018-12.tif
GH0400962,,,v1.3.0,,,,-1.9835,7.7925,,0.01821588,GH,2018,3,train,3cl/v1-3/labels/GH0400962_2018-12.tif,3cl/v1-3/images/GH0400962_2018-12.tif
GH0400991,,,v1.3.0,,,,-1.8385,7.7925,,0.215700733,GH,2018,3,train,3cl/v1-3/labels/GH0400991_2018-12.tif,3cl/v1-3/images/GH0400991_2018-12.tif
GH0401199,,,v1.3.0,,,,-0.7985,7.7925,,0.022640306,GH,2018,3,train,3cl/v1-3/labels/GH0401199_2018-12.tif,3cl/v1-3/images/GH0401199_2018-12.tif
GH0401295,,,v1.3.0,,,,-0.3185,7.7925,,0.064174107,GH,2018,3,train,3cl/v1-3/labels/GH0401295_2018-12.tif,3cl/v1-3/images/GH0401295_2018-12.tif
GH0401463,,,v1.3.0,,,,0.5215,7.7925,,0.020009566,GH,2018,3,train,3cl/v1-3/labels/GH0401463_2018-12.tif,3cl/v1-3/images/GH0401463_2018-12.tif
GH0401570,,,v1.3.0,,,,-2.3985,7.7875,,0.198102679,GH,2018,3,train,3cl/v1-3/labels/GH0401570_2018-12.tif,3cl/v1-3/images/GH0401570_2018-12.tif
GH0401733,,,v1.3.0,,,,-1.5835,7.7875,,0.187779018,GH,2018,3,train,3cl/v1-3/labels/GH0401733_2018-12.tif,3cl/v1-3/images/GH0401733_2018-12.tif
GH0401956,,,v1.3.0,,,,-0.4685,7.7875,,0.215860172,GH,2018,3,train,3cl/v1-3/labels/GH0401956_2018-12.tif,3cl/v1-3/images/GH0401956_2018-12.tif
GH0401962,,,v1.3.0,,,,-0.4385,7.7875,,0.022022481,GH,2018,3,train,3cl/v1-3/labels/GH0401962_2018-12.tif,3cl/v1-3/images/GH0401962_2018-12.tif
GH0401971,,,v1.3.0,,,,-0.3935,7.7875,,0.143534758,GH,2018,3,train,3cl/v1-3/labels/GH0401971_2018-12.tif,3cl/v1-3/images/GH0401971_2018-12.tif
GH0402228,,,v1.3.0,,,,-2.5685,7.7825,,0.036132813,GH,2018,3,train,3cl/v1-3/labels/GH0402228_2018-12.tif,3cl/v1-3/images/GH0402228_2018-12.tif
GH0402423,,,v1.3.0,,,,-1.5935,7.7825,,0.108677455,GH,2018,3,train,3cl/v1-3/labels/GH0402423_2018-12.tif,3cl/v1-3/images/GH0402423_2018-12.tif
GH0402524,,,v1.3.0,,,,-1.0885,7.7825,,0.013911033,GH,2018,3,train,3cl/v1-3/labels/GH0402524_2018-12.tif,3cl/v1-3/images/GH0402524_2018-12.tif
GH0402985,,,v1.3.0,,,,-2.2535,7.7775,,0.253746811,GH,2018,3,train,3cl/v1-3/labels/GH0402985_2018-12.tif,3cl/v1-3/images/GH0402985_2018-12.tif
GH0403383,,,v1.3.0,,,,-0.2635,7.7775,,0.274254624,GH,2018,3,train,3cl/v1-3/labels/GH0403383_2018-12.tif,3cl/v1-3/images/GH0403383_2018-12.tif
GH0404032,,,v1.3.0,,,,-0.4885,7.7725,,0.154854911,GH,2018,3,train,3cl/v1-3/labels/GH0404032_2018-12.tif,3cl/v1-3/images/GH0404032_2018-12.tif
GH0404034,,,v1.3.0,,,,-0.4785,7.7725,,0.040577168,GH,2018,3,train,3cl/v1-3/labels/GH0404034_2018-12.tif,3cl/v1-3/images/GH0404034_2018-12.tif
GH0404036,,,v1.3.0,,,,-0.4685,7.7725,,0.091916454,GH,2018,3,train,3cl/v1-3/labels/GH0404036_2018-12.tif,3cl/v1-3/images/GH0404036_2018-12.tif
GH0404661,,,v1.3.0,,,,-0.8135,7.7675,,0.235212054,GH,2018,3,train,3cl/v1-3/labels/GH0404661_2018-12.tif,3cl/v1-3/images/GH0404661_2018-12.tif
GH0404777,,,v1.3.0,,,,-0.2335,7.7675,,0.269949777,GH,2018,3,train,3cl/v1-3/labels/GH0404777_2018-12.tif,3cl/v1-3/images/GH0404777_2018-12.tif
GH0405071,,,v1.3.0,,,,-2.2435,7.7625,,0.05474729,GH,2018,3,train,3cl/v1-3/labels/GH0405071_2018-12.tif,3cl/v1-3/images/GH0405071_2018-12.tif
GH0405253,,,v1.3.0,,,,-1.3335,7.7625,,0.052156409,GH,2018,3,train,3cl/v1-3/labels/GH0405253_2018-12.tif,3cl/v1-3/images/GH0405253_2018-12.tif
GH0405403,,,v1.3.0,,,,-0.5835,7.7625,,0.043148119,GH,2018,3,train,3cl/v1-3/labels/GH0405403_2018-12.tif,3cl/v1-3/images/GH0405403_2018-12.tif
GH0405431,,,v1.3.0,,,,-0.4435,7.7625,,0.035056601,GH,2018,3,train,3cl/v1-3/labels/GH0405431_2018-12.tif,3cl/v1-3/images/GH0405431_2018-12.tif
GH0405441,,,v1.3.0,,,,-0.3935,7.7625,,0.194116709,GH,2018,3,train,3cl/v1-3/labels/GH0405441_2018-12.tif,3cl/v1-3/images/GH0405441_2018-12.tif
GH0405595,,,v1.3.0,,,,0.3765,7.7625,,0.036650989,GH,2018,3,train,3cl/v1-3/labels/GH0405595_2018-12.tif,3cl/v1-3/images/GH0405595_2018-12.tif
GH0405701,,,v1.3.0,,,,-2.5585,7.7575,,0.096878986,GH,2018,3,validate,3cl/v1-3/labels/GH0405701_2018-12.tif,3cl/v1-3/images/GH0405701_2018-12.tif
GH0405726,,,v1.3.0,,,,-2.4335,7.7575,,0.036611129,GH,2018,3,validate,3cl/v1-3/labels/GH0405726_2018-12.tif,3cl/v1-3/images/GH0405726_2018-12.tif
GH0405941,,,v1.3.0,,,,-1.3585,7.7575,,0.140066964,GH,2018,3,validate,3cl/v1-3/labels/GH0405941_2018-12.tif,3cl/v1-3/images/GH0405941_2018-12.tif
GH0405986,,,v1.3.0,,,,-1.1335,7.7575,,0.035634566,GH,2018,3,validate,3cl/v1-3/labels/GH0405986_2018-12.tif,3cl/v1-3/images/GH0405986_2018-12.tif
GH0406167,,,v1.3.0,,,,-0.2285,7.7575,,0.127072704,GH,2018,3,validate,3cl/v1-3/labels/GH0406167_2018-12.tif,3cl/v1-3/images/GH0406167_2018-12.tif
GH0406288,,,v1.3.0,,,,0.3765,7.7575,,0.047572545,GH,2018,3,validate,3cl/v1-3/labels/GH0406288_2018-12.tif,3cl/v1-3/images/GH0406288_2018-12.tif
GH0406391,,,v1.3.0,,,,-2.5785,7.7525,,0.450135523,GH,2018,3,validate,3cl/v1-3/labels/GH0406391_2018-12.tif,3cl/v1-3/images/GH0406391_2018-12.tif
GH0406446,,,v1.3.0,,,,-2.3035,7.7525,,0.157206633,GH,2018,3,validate,3cl/v1-3/labels/GH0406446_2018-12.tif,3cl/v1-3/images/GH0406446_2018-12.tif
GH0406549,,,v1.3.0,,,,-1.7885,7.7525,,0.178691008,GH,2018,3,validate,3cl/v1-3/labels/GH0406549_2018-12.tif,3cl/v1-3/images/GH0406549_2018-12.tif
GH0406552,,,v1.3.0,,,,-1.7735,7.7525,,0.018096301,GH,2018,3,validate,3cl/v1-3/labels/GH0406552_2018-12.tif,3cl/v1-3/images/GH0406552_2018-12.tif
GH0406824,,,v1.3.0,,,,-0.4135,7.7525,,0.002949617,GH,2018,3,validate,3cl/v1-3/labels/GH0406824_2018-12.tif,3cl/v1-3/images/GH0406824_2018-12.tif
GH0406858,,,v1.3.0,,,,-0.2435,7.7525,,0.124701052,GH,2018,3,validate,3cl/v1-3/labels/GH0406858_2018-12.tif,3cl/v1-3/images/GH0406858_2018-12.tif
GH0406886,,,v1.3.0,,,,-0.1035,7.7525,,0.267657844,GH,2018,3,train,3cl/v1-3/labels/GH0406886_2018-12.tif,3cl/v1-3/images/GH0406886_2018-12.tif
GH0407118,,,v1.3.0,,,,-2.4135,7.7475,,0.05472736,GH,2018,3,train,3cl/v1-3/labels/GH0407118_2018-12.tif,3cl/v1-3/images/GH0407118_2018-12.tif
GH0407159,,,v1.3.0,,,,-2.2085,7.7475,,0.265166614,GH,2018,3,train,3cl/v1-3/labels/GH0407159_2018-12.tif,3cl/v1-3/images/GH0407159_2018-12.tif
GH0407664,,,v1.3.0,,,,0.3165,7.7475,,0.148875957,GH,2018,3,train,3cl/v1-3/labels/GH0407664_2018-12.tif,3cl/v1-3/images/GH0407664_2018-12.tif
GH0407847,,,v1.3.0,,,,-2.2385,7.7425,,0.158701371,GH,2018,3,train,3cl/v1-3/labels/GH0407847_2018-12.tif,3cl/v1-3/images/GH0407847_2018-12.tif
GH0407980,,,v1.3.0,,,,-1.5735,7.7425,,0.083565848,GH,2018,3,train,3cl/v1-3/labels/GH0407980_2018-12.tif,3cl/v1-3/images/GH0407980_2018-12.tif
GH0408199,,,v1.3.0,,,,-0.4785,7.7425,,0.079819037,GH,2018,3,train,3cl/v1-3/labels/GH0408199_2018-12.tif,3cl/v1-3/images/GH0408199_2018-12.tif
GH0408207,,,v1.3.0,,,,-0.4385,7.7425,,0.398198342,GH,2018,3,train,3cl/v1-3/labels/GH0408207_2018-12.tif,3cl/v1-3/images/GH0408207_2018-12.tif
GH0408414,,,v1.3.0,,,,0.5965,7.7425,,0.065270249,GH,2018,3,train,3cl/v1-3/labels/GH0408414_2018-12.tif,3cl/v1-3/images/GH0408414_2018-12.tif
GH0408540,,,v1.3.0,,,,-2.2485,7.7375,,0.209482621,GH,2018,3,train,3cl/v1-3/labels/GH0408540_2018-12.tif,3cl/v1-3/images/GH0408540_2018-12.tif
GH0409056,,,v1.3.0,,,,0.3315,7.7375,,0.075215242,GH,2018,3,train,3cl/v1-3/labels/GH0409056_2018-12.tif,3cl/v1-3/images/GH0409056_2018-12.tif
GH0409112,,,v1.3.0,,,,-2.8685,7.7325,,0.023696588,GH,2018,3,train,3cl/v1-3/labels/GH0409112_2018-12.tif,3cl/v1-3/images/GH0409112_2018-12.tif
GH0409154,,,v1.3.0,,,,-2.6585,7.7325,,0.107661033,GH,2018,3,train,3cl/v1-3/labels/GH0409154_2018-12.tif,3cl/v1-3/images/GH0409154_2018-12.tif
GH0409210,,,v1.3.0,,,,-2.3785,7.7325,,0.010881696,GH,2018,3,train,3cl/v1-3/labels/GH0409210_2018-12.tif,3cl/v1-3/images/GH0409210_2018-12.tif
GH0409273,,,v1.3.0,,,,-2.0635,7.7325,,0.02341757,GH,2018,3,train,3cl/v1-3/labels/GH0409273_2018-12.tif,3cl/v1-3/images/GH0409273_2018-12.tif
GH0409748,,,v1.3.0,,,,0.3115,7.7325,,0.484793527,GH,2018,3,train,3cl/v1-3/labels/GH0409748_2018-12.tif,3cl/v1-3/images/GH0409748_2018-12.tif
GH0410151,,,v1.3.0,,,,-1.1585,7.7275,,0.163703763,GH,2018,3,train,3cl/v1-3/labels/GH0410151_2018-12.tif,3cl/v1-3/images/GH0410151_2018-12.tif
GH0410210,,,v1.3.0,,,,-0.8635,7.7275,,0.068399235,GH,2018,3,train,3cl/v1-3/labels/GH0410210_2018-12.tif,3cl/v1-3/images/GH0410210_2018-12.tif
